Exch,Exchange Segment,Symbol,Token,Instrument Type,Instrument Name,Formatted Ins Name,Lot Size,Tick Size,Trading Symbol
BSE,bse_cm,ECOPLAST,526703,E,ECOPLAST LTD.,ECOPLAST,1,0.05,ECOPLAST
BSE,bse_cm,ELEMARB,526705,E,ELEGANT MARBLES & GRANI INDUST,ELEMARB,1,0.05,ELEMARB
BSE,bse_cm,BITS,526709,E,BITS LTD.,BITS,1,0.01,BITS
BSE,bse_cm,ADARSHPL,526711,E,ADARSH PLANT PROTECT LTD.,ADARSHPL,1,0.01,ADARSHPL
BSE,bse_cm,HPBL,526717,E,HCP PLASTENE BULKPACK LIMITED,HPBL,1,0.05,HPBL
BSE,bse_cm,NICCOPAR,526721,E,NICCO PARKS & RESORTS LTD.,NICCOPAR,1,0.01,NICCOPAR
BSE,bse_cm,NTCIND,526723,E,NTC INDUSTRIES LTD.,NTCIND,1,0.05,NTCIND
BSE,bse_cm,SANDESH,526725,E,SANDESH LTD.,SANDESH,1,0.05,SANDESH
BSE,bse_cm,GARNET,526727,E,GARNET CONSTRUCTION LTD.,GARNET,1,0.01,GARNET
BSE,bse_cm,GOLDIAM,526729,E,GOLDIAM INTERNATIONAL LTD.,GOLDIAM,1,0.05,GOLDIAM
BSE,bse_cm,BRIGHTBR,526731,E,BRIGHT BROTHERS LTD.,BRIGHTBR,1,0.05,BRIGHTBR
BSE,bse_cm,SHAWGELTIN,526739,E,NARMADA GELATINES LTD.,SHAWGELTIN,1,0.05,SHAWGELTIN
BSE,bse_cm,PGFOILQ,526747,E,PG FOILS LTD.,PGFOILQ,1,0.05,PGFOILQ
BSE,bse_cm,GRATEXI,526751,E,GRATEX INDUSTRIES LTD.,GRATEXI,1,0.01,GRATEXI
BSE,bse_cm,VELHO,526755,E,VELAN HOTELS LTD.,VELHO,1,0.01,VELHO
BSE,bse_cm,HOWARHO,526761,E,HOWARD HOTELS LTD.,HOWARHO,1,0.01,HOWARHO
BSE,bse_cm,VALIANT,526775,E,VALIANT COMMUNICATIONS LTD.,VALIANT,1,0.05,VALIANT
BSE,bse_cm,DRAGARWQ,526783,E,DR.AGARWALS EYE HOSPITAL LTD.,DRAGARWQ,1,0.05,DRAGARWQ
BSE,bse_cm,MHSGRMS,526795,E,MAHASAGAR TRAVELS LTD.,MHSGRMS,100,0.01,MHSGRMS
BSE,bse_cm,GREENPLY,526797,E,GREENPLY INDUSTRIES LTD.,GREENPLY,1,0.05,GREENPLY
BSE,bse_cm,SEAMECLTD,526807,E,SEAMEC LTD.,SEAMECLTD,1,0.05,SEAMECLTD
BSE,bse_cm,RAGHUNAT,526813,E,RAGHUNATH INTERNATIONAL LTD.,RAGHUNAT,1,0.01,RAGHUNAT
BSE,bse_cm,CHEVIOT,526817,E,CHEVIOT CO.LTD.,CHEVIOT,1,0.05,CHEVIOT
BSE,bse_cm,DAICHI,526821,E,DAI-ICHI KARKARIA LTD.,DAICHI,1,0.05,DAICHI
BSE,bse_cm,RAJINFRA,526823,E,RAJESWARI INFRASTRUCTURE LIMIT,RAJINFRA,1,0.01,RAJINFRA
BSE,bse_cm,SPICEISLIN,526827,E,SPICE ISLANDS INDUSTRIES LIMIT,SPICEISLIN,1,0.01,SPICEISLIN
BSE,bse_cm,CONFIPET,526829,E,CONFIDENCE PETROLEUM INDIA LTD,CONFIPET,1,0.01,CONFIPET
BSE,bse_cm,SIPL,526839,E,SHELTER INFRA PROJECTS LTD.,SIPL,1,0.01,SIPL
BSE,bse_cm,SHAKTIPR,526841,E,SHAKTI PRESS LTD.,SHAKTIPR,1,0.01,SHAKTIPR
BSE,bse_cm,ASHSI,526847,E,ASHIRWAD STEELS & INDUSTRIES L,ASHSI,1,0.01,ASHSI
BSE,bse_cm,BANARBEADS,526849,E,BANARAS BEADS LTD.,BANARBEADS,1,0.05,BANARBEADS
BSE,bse_cm,AREXMIS,526851,E,AREX INDUSTRIES LTD.,AREXMIS,1,0.05,AREXMIS
BSE,bse_cm,BI,526853,E,BILCARE LTD.,BI,1,0.01,BI
BSE,bse_cm,ISFL,526859,E,ISF LIMITED,ISFL,1,0.01,ISFL
BSE,bse_cm,RISHILASE,526861,E,RISHI LASER LTD.,RISHILASE,1,0.05,RISHILASE
BSE,bse_cm,JAINCO,526865,E,JAINCO PROJECTS (INDIA) LTD.,JAINCO,1,0.01,JAINCO
BSE,bse_cm,KUMPFIN,526869,E,KUMBHAT FINANCIAL SERVICES LTD,KUMPFIN,1,0.01,KUMPFIN
BSE,bse_cm,INTECCAP,526871,E,INTEC CAPITAL LTD.,INTECCAP,1,0.01,INTECCAP
BSE,bse_cm,RAJSEC,526873,E,RAJASTHAN SECURITIES LIMITED,RAJSEC,1,0.01,RAJSEC
BSE,bse_cm,SIDDHEGA,526877,E,SIDDHESWARI GARMENTS LTD.,SIDDHEGA,1,0.01,SIDDHEGA
BSE,bse_cm,63MOONS,526881,E,63 Moons Technologies Limited,63MOONS,1,0.05,63MOONS
BSE,bse_cm,SHIKHAR,526883,E,SHIKHAR CONSULTANTS LTD.,SHIKHAR,1,0.01,SHIKHAR
BSE,bse_cm,SARLAPOLY,526885,E,SARLA PERFORMANCE FIBERS LTD.,SARLAPOLY,1,0.01,SARLAPOLY
BSE,bse_cm,MKTCREAT,526891,E,MARKET CREATORS LTD.,MKTCREAT,1,0.01,MKTCREAT
BSE,bse_cm,HFIL,526899,E,HIMALAYA FOOD INTERNATIONAL LI,HFIL,1,0.01,HFIL
BSE,bse_cm,SONALAD,526901,E,SONAL ADHESIVES LTD.,SONALAD,1,0.01,SONALAD
BSE,bse_cm,PADMAIND,526905,E,Padmanabh Industries Ltd,PADMAIND,1,0.01,PADMAIND
BSE,bse_cm,21STCENMGM,526921,E,TWENTYFIRST CENTURY MANAGEMENT,21STCENMGM,1,0.01,21STCENMGM
BSE,bse_cm,HRYNSHP,526931,E,HARIYANA SHIP BREAKERS LTD.,HRYNSHP,1,0.05,HRYNSHP
BSE,bse_cm,ARUNIS,526935,E,ARUNIS ABODE LIMITED,ARUNIS,1,0.05,ARUNIS
BSE,bse_cm,VAICC,526941,E,VAISHNO CEMENT CO.LTD.,VAICC,100,0.01,VAICC
BSE,bse_cm,TYROON,526945,E,TYROON TEA CO.LTD.,TYROON,1,0.01,TYROON
BSE,bse_cm,LAOPALA,526947,E,LA OPALA RG LTD.,LAOPALA,1,0.05,LAOPALA
BSE,bse_cm,STYLAMIND,526951,E,STYLAM INDUSTRIES LIMITED,STYLAMIND,1,0.05,STYLAMIND
BSE,bse_cm,VENUSREM,526953,E,VENUS REMEDIES LTD.,VENUSREM,1,0.05,VENUSREM
BSE,bse_cm,LASTMILE,526961,E,LAST MILE ENTERPRISES LIMITED,LASTMILE,1,0.01,LASTMILE
BSE,bse_cm,GUJCRAFT,526965,E,GUJARAT CRAFT INDUSTRIES LTD.,GUJCRAFT,1,0.05,GUJCRAFT
BSE,bse_cm,HEERAISP,526967,E,HEERA ISPAT LTD.,HEERAISP,1,0.01,HEERAISP
BSE,bse_cm,DHOOTIN,526971,E,DHOOT INDUSTRIAL FINANCE LTD.,DHOOTIN,1,0.05,DHOOTIN
BSE,bse_cm,CRIMSON,526977,E,CRIMSON METAL ENGINEERING COMP,CRIMSON,100,0.01,CRIMSON
BSE,bse_cm,SHBAJRG,526981,E,SHRI BAJRANG ALLIANCE LIMITED,SHBAJRG,1,0.05,SHBAJRG
BSE,bse_cm,URJA,526987,E,URJA GLOBAL LTD.,URJA,1,0.01,URJA
BSE,bse_cm,ASHAPURMIN,527001,E,ASHAPURA MINECHEM LTD.,ASHAPURMIN,1,0.05,ASHAPURMIN
BSE,bse_cm,SHREEPAC,527005,E,SHREE PACETRONIX LTD.,SHREEPAC,1,0.05,SHREEPAC
BSE,bse_cm,GUJALKALI,530001,E,GUJARAT ALKALIES & CHEMICALS L,GUJALKALI,1,0.05,GUJALKALI
BSE,bse_cm,INDIACEM,530005,E,INDIA CEMENTS LTD.,INDIACEM,1,0.05,INDIACEM
BSE,bse_cm,JKTYRE,530007,E,JK TYRE & INDUSTRIES LTD.,JKTYRE,1,0.05,JKTYRE
BSE,bse_cm,SIL,530017,E,STANDARD INDUSTRIES LTD.,SIL,1,0.01,SIL
BSE,bse_cm,JUBLPHARMA,530019,E,JUBILANT PHARMOVA LIMITED,JUBLPHARMA,1,0.05,JUBLPHARMA
BSE,bse_cm,THEINVEST,530023,E,THE INVESTMENT TRUST OF INDIA ,THEINVEST,1,0.05,THEINVEST
BSE,bse_cm,SAMYAKINT,530025,E,SAMYAK INTERNATIONAL LTD.,SAMYAKINT,1,0.01,SAMYAKINT
BSE,bse_cm,AADIIND,530027,E,AADI INDUSTRIES LTD.,AADIIND,1,0.01,AADIIND
BSE,bse_cm,SANTOSHF,530035,E,SANTOSH FINE-FAB LTD.,SANTOSHF,1,0.01,SANTOSHF
BSE,bse_cm,ACKNIT,530043,E,ACKNIT INDUSTRIES LTD.,ACKNIT,1,0.05,ACKNIT
BSE,bse_cm,TITANSEC,530045,E,TITAN SECURITIES LTD.,TITANSEC,1,0.01,TITANSEC
BSE,bse_cm,REALECO,530053,E,REAL ECO-ENERGY LIMITED,REALECO,1,0.01,REALECO
BSE,bse_cm,VIVANZA,530057,E,Vivanza Biosciences Limited,VIVANZA,1,0.01,VIVANZA
BSE,bse_cm,YASHRAJC,530063,E,YASHRAJ CONTAINEURS LTD.,YASHRAJC,1,0.01,YASHRAJC
BSE,bse_cm,LORDSHOTL,530065,E,LORDS ISHWAR HOTELS LIMITED,LORDSHOTL,1,0.01,LORDSHOTL
BSE,bse_cm,CSLFINANCE,530067,E,CSL Finance Limited,CSLFINANCE,1,0.05,CSLFINANCE
BSE,bse_cm,SANGHVIMOV,530073,E,SANGHVI MOVERS LTD.,SANGHVIMOV,1,0.05,SANGHVIMOV
BSE,bse_cm,ANTELOPUS,530075,E,Antelopus Selan Energy Limited,ANTELOPUS,1,0.05,ANTELOPUS
BSE,bse_cm,PURETROP,530077,E,PURETROP FRUITS LIMITED,PURETROP,1,0.05,PURETROP
BSE,bse_cm,FAZE3Q,530079,E,FAZE THREE LTD.,FAZE3Q,1,0.05,FAZE3Q
BSE,bse_cm,PRADHIN,530095,E,PRADHIN LIMITED,PRADHIN,1,0.01,PRADHIN
BSE,bse_cm,ANUPAM,530109,E,ANUPAM FINSERV LIMITED,ANUPAM,1,0.01,ANUPAM
BSE,bse_cm,RAJPACK,530111,E,RAJ PACKAGING INDUSTRIES LTD.,RAJPACK,1,0.01,RAJPACK
BSE,bse_cm,PRIVISCL,530117,E,PRIVI SPECIALITY CHEMICALS LIM,PRIVISCL,1,0.05,PRIVISCL
BSE,bse_cm,NATRAJPR,530119,E,NATRAJ PROTEINS LTD.,NATRAJPR,1,0.01,NATRAJPR
BSE,bse_cm,SAMRATPH,530125,E,SAMRAT PHARMACHEM LTD.,SAMRATPH,1,0.05,SAMRATPH
BSE,bse_cm,NPRFIN,530127,E,NPR FINANCE LTD.,NPRFIN,1,0.01,NPRFIN
BSE,bse_cm,NILE,530129,E,NILE LTD.,NILE,1,0.05,NILE
BSE,bse_cm,AMCOIND,530133,E,AMCO INDIA LTD.,AMCOIND,1,0.01,AMCOIND
BSE,bse_cm,OPTIEMUS,530135,E,OPTIEMUS INFRACOM LTD,OPTIEMUS,1,0.05,OPTIEMUS
BSE,bse_cm,KREONFIN,530139,E,KREON FINNANCIAL SERVICES LTD.,KREONFIN,1,0.01,KREONFIN
BSE,bse_cm,GYANDEV,530141,E,GYAN DEVELOPERS & BUILDERS LTD,GYANDEV,1,0.01,GYANDEV
BSE,bse_cm,KISAN,530145,E,KISAN MOULDINGS LTD.,KISAN,1,0.01,KISAN
BSE,bse_cm,KERALAYUR,530163,E,KERALA AYURVEDA LTD.,KERALAYUR,1,0.05,KERALAYUR
BSE,bse_cm,MONGIPA,530167,E,MOONGIPA CAPITAL FINANCE LTD.,MONGIPA,1,0.01,MONGIPA
BSE,bse_cm,MOHITPPR,530169,E,MOHIT PAPER MILLS LTD.,MOHITPPR,1,0.01,MOHITPPR
BSE,bse_cm,DAULAT,530171,E,DAULAT SECURITIES LTD.,DAULAT,1,0.01,DAULAT
BSE,bse_cm,ODYSSEY,530175,E,ODYSSEY TECHNOLOGIES LTD.,ODYSSEY,1,0.01,ODYSSEY
BSE,bse_cm,RSCINT,530179,E,RSC INTERNATIONAL LTD.,RSCINT,1,0.01,RSCINT
BSE,bse_cm,SURATRAML,530185,E,Surat Trade and Mercantile Lim,SURATRAML,1,0.01,SURATRAML
BSE,bse_cm,ATHARVENT,530187,E,ATHARV ENTERPRISES LTD.,ATHARVENT,1,0.01,ATHARVENT
BSE,bse_cm,FUNDVISER,530197,E,FUNDVISER CAPITAL (INDIA) LIMI,FUNDVISER,1,0.05,FUNDVISER
BSE,bse_cm,THEMISMED,530199,E,THEMIS MEDICARE LTD.,THEMISMED,1,0.05,THEMISMED
BSE,bse_cm,KALLAM,530201,E,KALLAM TEXTILES LTD,KALLAM,1,0.01,KALLAM
BSE,bse_cm,BRAWN,530207,E,BRAWN BIOTECH LTD.,BRAWN,1,0.01,BRAWN
BSE,bse_cm,FORINTL,530213,E,FORTUNE INTERNATIONAL LTD.,FORINTL,1,0.01,FORINTL
BSE,bse_cm,KINGSINFR,530215,E,KINGS INFRA VENTURES LIMITED,KINGSINFR,1,0.05,KINGSINFR
BSE,bse_cm,SWOJAS,530217,E,SWOJAS FOODS LIMITED,SWOJAS,1,0.01,SWOJAS
BSE,bse_cm,NUTRICIRCLE,530219,E,Nutricircle Limited,NUTRICIRCLE,1,0.05,NUTRICIRCLE
BSE,bse_cm,SUBSM,530231,E,SUBHASH SILK MILLS LTD.,SUBSM,1,0.01,SUBSM
BSE,bse_cm,AUROLAB,530233,E,AURO LABORATORIES LTD.,AUROLAB,1,0.05,AUROLAB
BSE,bse_cm,KJMCFIN,530235,E,KJMC FINANCIAL SERVICES LTD.,KJMCFIN,1,0.01,KJMCFIN
BSE,bse_cm,SUVEN,530239,E,SUVEN LIFE SCIENCES LTD.,SUVEN,1,0.05,SUVEN
BSE,bse_cm,ARYAMAN,530245,E,ARYAMAN FINANCIAL SERVICES LTD,ARYAMAN,1,0.05,ARYAMAN
BSE,bse_cm,BRIDGESE,530249,E,BRIDGE SECURITIES LTD.,BRIDGESE,1,0.01,BRIDGESE
BSE,bse_cm,RISAINTL,530251,E,RISA INTERNATIONAL LTD.,RISAINTL,1,0.01,RISAINTL
BSE,bse_cm,RAJTUBE,530253,E,RAJASTHAN TUBE MANUFACTURING C,RAJTUBE,1,0.01,RAJTUBE
BSE,bse_cm,KAYPOWR,530255,E,KAY POWER AND PAPER LTD.,KAYPOWR,1,0.01,KAYPOWR
BSE,bse_cm,INTSTOIL,530259,E,INTER STATE OIL CARRIER LTD.,INTSTOIL,1,0.01,INTSTOIL
BSE,bse_cm,GLOBALCA,530263,E,GLOBAL CAPITAL MARKETS LTD.,GLOBALCA,1,0.01,GLOBALCA
BSE,bse_cm,SAINIK,530265,E,SAINIK FINANCE & INDUSTRIES LT,SAINIK,1,0.01,SAINIK
BSE,bse_cm,ARIGATO,530267,E,ARIGATO UNIVERSE LIMITED,ARIGATO,1,0.01,ARIGATO
BSE,bse_cm,RICHUNV,530271,E,RICH UNIVERSE NETWORK LTD.,RICHUNV,1,0.01,RICHUNV
BSE,bse_cm,QUANTDIA,530281,E,QUANTUM DIGITAL VISION (INDIA),QUANTDIA,1,0.01,QUANTDIA
BSE,bse_cm,SPCAPIT,530289,E,SP CAPITAL FINANCING LTD.,SPCAPIT,1,0.01,SPCAPIT
BSE,bse_cm,SHRAJOI,530295,E,SHRI RAJIVLOCHAN OIL EXTRACTIO,SHRAJOI,1,0.01,SHRAJOI
BSE,bse_cm,KOTHARIPRO,530299,E,KOTHARI PRODUCTS LTD.,KOTHARIPRO,1,0.01,KOTHARIPRO
BSE,bse_cm,PICCADIL,530305,E,PICCADILY AGRO INDUSTRIES LTD.,PICCADIL,1,0.05,PICCADIL
BSE,bse_cm,CLSEL,530307,E,CHAMAN LAL SETIA EXPORTS LTD.,CLSEL,1,0.05,CLSEL
BSE,bse_cm,CHANDRAP,530309,E,CHANDRA PRABHU INTERNATIONAL L,CHANDRAP,1,0.01,CHANDRAP
BSE,bse_cm,KIMIABL,530313,E,KIMIA BIOSCIENCES LIMITED,KIMIABL,1,0.01,KIMIABL
BSE,bse_cm,HINDTIN,530315,E,HINDUSTAN TIN WORKS LTD.,HINDTIN,1,0.05,HINDTIN
BSE,bse_cm,GODAVARI,530317,E,GODAVARI DRUGS LTD.,GODAVARI,1,0.01,GODAVARI
BSE,bse_cm,PREMCO,530331,E,PREMCO GLOBAL LTD.,PREMCO,1,0.05,PREMCO
BSE,bse_cm,MUKESHB,530341,E,MUKESH BABU FINANCIAL SERVICES,MUKESHB,1,0.05,MUKESHB
BSE,bse_cm,GENUSPOWER,530343,E,GENUS POWER INFRASTRUCTURES LT,GENUSPOWER,1,0.05,GENUSPOWER
BSE,bse_cm,ASIANENE,530355,E,ASIAN ENERGY SERVICES LTD,ASIANENE,1,0.05,ASIANENE
BSE,bse_cm,KBSINDIA,530357,E,KBS INDIA LIMITED,KBSINDIA,1,0.01,KBSINDIA
BSE,bse_cm,PRABHHANS,530361,E,PRABHHANS INDUSTRIES LIMITED,PRABHHANS,1,0.01,PRABHHANS
BSE,bse_cm,UGARSUGAR,530363,E,UGAR SUGAR WORKS LTD.,UGARSUGAR,1,0.01,UGARSUGAR
BSE,bse_cm,ORIENTBELL,530365,E,ORIENT BELL LIMITED,ORIENTBELL,1,0.05,ORIENTBELL
BSE,bse_cm,NRBBEARING,530367,E,NRB BEARINGS LTD.,NRBBEARING,1,0.05,NRBBEARING
BSE,bse_cm,VAMSHIRU,530369,E,VAMSHI RUBBER LTD.,VAMSHIRU,1,0.01,VAMSHIRU
BSE,bse_cm,NILAINFRA,530377,E,NILA INFRASTRUCTURES LTD.,NILAINFRA,1,0.01,NILAINFRA
BSE,bse_cm,DBSTOCKBRO,530393,E,DB (INTERNATIONAL) STOCK BROKE,DBSTOCKBRO,1,0.01,DBSTOCKBRO
BSE,bse_cm,VINYOFL,530401,E,VINYOFLEX LTD.,VINYOFL,1,0.01,VINYOFL
BSE,bse_cm,JINDCAP,530405,E,JINDAL CAPITAL LTD.,JINDCAP,1,0.01,JINDCAP
BSE,bse_cm,EPIC,530407,E,EPIC ENERGY LTD.,EPIC,1,0.01,EPIC
BSE,bse_cm,SUMEDHA,530419,E,SUMEDHA FISCAL SERVICES LTD.,SUMEDHA,1,0.01,SUMEDHA
BSE,bse_cm,KUWERIN,530421,E,KUWER INDUSTRIES LTD.,KUWERIN,1,0.01,KUWERIN
BSE,bse_cm,CHOKSI,530427,E,CHOKSI ASIA LIMITED,CHOKSI,1,0.05,CHOKSI
BSE,bse_cm,ASHISHPO,530429,E,ASHISH POLYPLAST LTD.,ASHISHPO,1,0.01,ASHISHPO
BSE,bse_cm,SHIVAAGRO,530433,E,SHIVA GLOBAL AGRO INDUSTRIES L,SHIVAAGRO,1,0.01,SHIVAAGRO
BSE,bse_cm,SIDDHA,530439,E,SIDDHA VENTURES LTD.,SIDDHA,1,0.01,SIDDHA
BSE,bse_cm,KIRANSY-B,530443,E,KIRAN SYNTEX LTD.,KIRANSY-B,1,0.01,KIRANSY-B
BSE,bse_cm,SUMERUIND,530445,E,SUMERU INDUSTRIES LTD.,SUMERUIND,1,0.01,SUMERUIND
BSE,bse_cm,RUNGTAIR,530449,E,RUNGTA IRRIGATION LTD.,RUNGTAIR,1,0.01,RUNGTAIR
BSE,bse_cm,GTTDATA,530457,E,GTT DATA SOLUTIONS LIMITED,GTTDATA,1,0.01,GTTDATA
BSE,bse_cm,VALSONQ,530459,E,VALSON INDUSTRIES LTD.,VALSONQ,1,0.01,VALSONQ
BSE,bse_cm,SABOOSOD,530461,E,SABOO SODIUM CHLORO LTD.,SABOOSOD,1,0.01,SABOOSOD
BSE,bse_cm,GSLSEC,530469,E,GSL SECURITIES LTD.,GSLSEC,1,0.01,GSLSEC
BSE,bse_cm,TINNARUBR,530475,E,TINNA RUBBER AND INFRASTRUCTUR,TINNARUBR,1,0.05,TINNARUBR
BSE,bse_cm,VIKRAMTH,530477,E,VIKRAM THERMO (INDIA) LTD.,VIKRAMTH,1,0.05,VIKRAMTH
BSE,bse_cm,STRATMONT,530495,E,STRATMONT INDUSTRIES LIMITED,STRATMONT,1,0.01,STRATMONT
BSE,bse_cm,AKCAPIT,530499,E,A.K.CAPITAL SERVICES LTD.,AKCAPIT,1,0.05,AKCAPIT
BSE,bse_cm,RELAXO,530517,E,RELAXO FOOTWEARS LTD.,RELAXO,1,0.05,RELAXO
BSE,bse_cm,VIRAT,530521,E,VIRAT INDUSTRIES LTD.,VIRAT,1,0.05,VIRAT
BSE,bse_cm,RRETAIL,530525,E,RAJNISH RETAIL LIMITED,RRETAIL,1,0.01,RRETAIL
BSE,bse_cm,TERAI,530533,E,TERAI TEA CO.LTD.,TERAI,1,0.05,TERAI
BSE,bse_cm,MANRAJH,530537,E,MANRAJ HOUSING FINANCE LTD.,MANRAJH,1,0.01,MANRAJH
BSE,bse_cm,COSCO,530545,E,COSCO (INDIA) LTD.,COSCO,1,0.05,COSCO
BSE,bse_cm,KENFIN,530547,E,KEN FINANCIAL SERVICES LTD.,KENFIN,1,0.01,KENFIN
BSE,bse_cm,SHILPAMED,530549,E,SHILPA MEDICARE LTD.,SHILPAMED,1,0.05,SHILPAMED
BSE,bse_cm,PARACABLES,530555,E,PARAMOUNT COMMUNICATIONS LTD.,PARACABLES,1,0.01,PARACABLES
BSE,bse_cm,NCLRESE,530557,E,NCL RESEARCH & FINANCIAL SERVI,NCLRESE,1,0.01,NCLRESE
BSE,bse_cm,EXPLICITFIN,530571,E,EXPLICIT FINANCE LTD.,EXPLICITFIN,1,0.01,EXPLICITFIN
BSE,bse_cm,LADDERUP,530577,E,LADDERUP FINANCE LTD.,LADDERUP,1,0.01,LADDERUP
BSE,bse_cm,UYFINCORP,530579,E,U. Y. FINCORP LIMITED,UYFINCORP,1,0.01,UYFINCORP
BSE,bse_cm,EKAMLEA,530581,E,EKAM LEASING & FINANCE CO.LTD.,EKAMLEA,1,0.01,EKAMLEA
BSE,bse_cm,SWASTIKA,530585,E,SWASTIKA INVESTMART LTD.,SWASTIKA,1,0.01,SWASTIKA
BSE,bse_cm,PRIMAPLA,530589,E,PRIMA PLASTICS LTD.,PRIMAPLA,1,0.05,PRIMAPLA
BSE,bse_cm,TELECANOR,530595,E,TELECANOR GLOBAL LTD.,TELECANOR,1,0.01,TELECANOR
BSE,bse_cm,JAGSONSER,530601,E,JAGSONPAL SERVICES LIMITED,JAGSONSER,1,0.01,JAGSONSER
BSE,bse_cm,GARGFUR,530615,E,GARG FURNACE LTD.,GARGFUR,1,0.05,GARGFUR
BSE,bse_cm,SAMPRE,530617,E,SAMPRE NUTRITIONS LTD.,SAMPRE,1,0.01,SAMPRE
BSE,bse_cm,AAIL,530621,E,Akar Auto Industries Limited,AAIL,1,0.05,AAIL
BSE,bse_cm,VIPULORG,530627,E,Vipul Organics Limited,VIPULORG,1,0.05,VIPULORG
BSE,bse_cm,ECORECO,530643,E,ECO RECYCLING LTD.,ECORECO,1,0.05,ECORECO
BSE,bse_cm,GOODLUCK,530655,E,Goodluck India Limited,GOODLUCK,1,0.05,GOODLUCK
BSE,bse_cm,GOYALASS,530663,E,GOYAL ASSOCIATES LTD.,GOYALASS,1,0.01,GOYALASS
BSE,bse_cm,ZENITHHE,530665,E,ZENITH HEALTH CARE LTD.,ZENITHHE,1,0.01,ZENITHHE
BSE,bse_cm,YORKEXP,530675,E,YORK EXPORTS LTD.,YORKEXP,1,0.01,YORKEXP
BSE,bse_cm,SUPREME,530677,E,SUPREME HOLDINGS & HOSPITALITY,SUPREME,1,0.01,SUPREME
BSE,bse_cm,LYKISLTD,530689,E,LYKIS LIMITED,LYKISLTD,1,0.01,LYKISLTD
BSE,bse_cm,PRIMEPRO,530695,E,PRIME PROPERTY DEVELOPMENT COR,PRIMEPRO,1,0.01,PRIMEPRO
BSE,bse_cm,ZENLABS,530697,E,Zenlabs Ethica Limited,ZENLABS,1,0.01,ZENLABS
BSE,bse_cm,RAJRILTD,530699,E,RAJ RAYON INDUSTRIES LIMITED,RAJRILTD,1,0.01,RAJRILTD
BSE,bse_cm,ANIRIT,530705,E,ANIRIT VENTURES LIMITED,ANIRIT,1,0.01,ANIRIT
BSE,bse_cm,GOWRALE,530709,E,GOWRA LEASING & FINANCE LTD.,GOWRALE,1,0.05,GOWRALE
BSE,bse_cm,JAGANLAM,530711,E,JAGAN LAMPS LTD.,JAGANLAM,1,0.01,JAGANLAM
BSE,bse_cm,ALPSINDUS,530715,E,ALPS INDUSTRIES LTD.,ALPSINDUS,1,0.01,ALPSINDUS
BSE,bse_cm,ASITCFIN,530723,E,ASIT C.MEHTA FINANCIAL SERVICE,ASITCFIN,1,0.05,ASITCFIN
BSE,bse_cm,ENCODE,530733,E,ENCODE PACKAGING INDIA LIMITED,ENCODE,1,0.01,ENCODE
BSE,bse_cm,SUPERBAK,530735,E,SUPER BAKERS (INDIA) LTD.,SUPERBAK,1,0.01,SUPERBAK
BSE,bse_cm,OVOBELE,530741,E,OVOBEL FOODS LTD.,OVOBELE,1,0.05,OVOBELE
BSE,bse_cm,ACSTECH,530745,E,ACS TECHNOLOGIES LIMITED,ACSTECH,1,0.01,ACSTECH
BSE,bse_cm,CHALLANI,530747,E,CHALLANI CAPITAL LIMITED,CHALLANI,1,0.01,CHALLANI
BSE,bse_cm,CORNE,530755,E,CORAL NEWSPRINTS LTD.,CORNE,1,0.01,CORNE
BSE,bse_cm,SHENTRA,530757,E,SHENTRACON CHEMICALS LTD.,SHENTRA,100,0.01,SHENTRA
BSE,bse_cm,STERTOOLS,530759,E,STERLING TOOLS LTD.,STERTOOLS,1,0.05,STERTOOLS
BSE,bse_cm,AGARWAL,530765,E,AGARWAL FORTUNE INDIA LIMITED,AGARWAL,1,0.01,AGARWAL
BSE,bse_cm,DYNAMICP,530779,E,DYNAMIC PORTFOLIO MANAGEMENT &,DYNAMICP,1,0.01,DYNAMICP
BSE,bse_cm,INLANPR,530787,E,INLAND PRINTERS LTD.,INLANPR,1,0.01,INLANPR
BSE,bse_cm,CEEJAY,530789,E,CEEJAY FINANCE LTD.,CEEJAY,1,0.05,CEEJAY
BSE,bse_cm,SUNCITYSY,530795,E,SUNCITY SYNTHETICS LTD.,SUNCITYSY,1,0.01,SUNCITYSY
BSE,bse_cm,SHGANEL,530797,E,SHREE GANESH ELASTOPLAST LTD.,SHGANEL,1,0.01,SHGANEL
BSE,bse_cm,ANNAINFRA,530799,E,ANNA INFRASTRUCTURES LTD.,ANNAINFRA,1,0.01,ANNAINFRA
BSE,bse_cm,BHAGERIA,530803,E,Bhageria Industries Limited,BHAGERIA,1,0.05,BHAGERIA
BSE,bse_cm,OIVL,530805,E,ONESOURCE INDUSTRIES AND VENTU,OIVL,1,0.01,OIVL
BSE,bse_cm,BNRUDY,530809,E,BNR UDYOG LTD.,BNRUDY,1,0.01,BNRUDY
BSE,bse_cm,KRBL,530813,E,KRBL LTD.,KRBL,1,0.05,KRBL
BSE,bse_cm,SSPDL,530821,E,SSPDL LTD.,SSPDL,1,0.01,SSPDL
BSE,bse_cm,DAIKAFFI,530825,E,DAIKAFFIL CHEMICALS INDIA LTD.,DAIKAFFI,1,0.01,DAIKAFFI
BSE,bse_cm,CILSEC,530829,E,CIL SECURITIES LTD.,CILSEC,1,0.01,CILSEC
BSE,bse_cm,CLIOINFO,530839,E,CLIO INFOTECH LTD.,CLIOINFO,1,0.01,CLIOINFO
